fund_id,fund_name,parent_company,fund_size,greatstone_return_rating,greatstone_risk_rating,fund_ratio_net_annual_expense,10_years_return_mean_annual_fund,10_years_return_fund,3_years_return_mean_annual_fund,fund_return_3years,2012_fund_return,aaa_rating,10_years_beta_category,3_years_return_mean_annual_category,5_years_alpha_fund,10_years_alpha_fund,10yrs_sharpe_ratio_fund,3_years_alpha_fund,cash_percent_of_portfolio,10_years_beta_fund,10_years_return_mean_annual_category,5yrs_sharpe_ratio_fund,3yrs_sharpe_ratio_fund,2016_return_fund,2010_return_fund,yield,portfolio_energy_allocation,aa_rating,portfolio_property_allocation,5_years_return_mean_annual_fund,5_years_return_fund,portfolio_financial_services,stock_percent_of_portfolio,b_rating,portfolio_cyclical_consumer_allocation,2016_return_category,below_b_rating,2017_return_fund,return_ytd,ytd_return_fund,fund_return_3months,2014_return_fund,pb_ratio,1_year_return_fund,portfolio_tech_allocation,10years_fund_std,portfolio_healthcare_allocation,portfolio_others,2010_return_category,years_down,3_years_return_category,5_years_beta_category,2018_return_fund,greatstone_rating
cf4a13ca-376a-49eb-8889-700b61aa6118,AB Concentrated International Growth Portfolio Advisor Class,AllianceBernstein,Large,4.0,4.0,1.05,,0.0,0.84,9.65,,0.0,0.01,0.01,,,,1.0,4.71,,0.01,,0.68,-5.74,,0.13,0.0,0.0,0.0,,0.0,11.62,95.29,0.0,17.49,-2.14,0.0,37.85,14.67,14.67,14.67,,3.43,-5.69,21.32,,9.2,0.0,,2.0,8.05,0.01,-16.32,4
7dfcd57c-47ae-42d4-b19b-d389ddda043b,Franklin New York Intermediate Tax-Free Income Fund Class A1,Franklin Templeton Investments,Large,3.0,4.0,0.68,0.31,3.68,0.12,1.42,4.91,21.6,0.01,0.0,-0.85,-0.93,0.86,-1.1,0.93,0.98,0.0,0.65,0.06,-0.25,2.8,2.64,0.0,66.55,0.0,0.22,2.65,0.0,0.0,0.0,0.0,-0.25,0.0,3.42,2.37,2.37,2.37,7.03,0.0,3.98,0.0,3.78,0.0,0.0,1.68,5.0,1.78,0.01,0.37,3
bcf77873-f213-4d77-bfaa-e59f81f3cf3e,First Investors Covered Call Strategy Fund Class A,First Investors,Large,0.0,0.0,1.3,,0.0,,0.0,,0.0,0.0,0.0,,,,,3.52,,0.0,,,,,1.12,8.0,0.0,0.0,,0.0,20.33,96.48,0.0,10.07,5.45,0.0,10.94,10.69,10.69,10.69,,2.33,2.43,23.22,,14.48,0.0,,1.0,4.93,0.0,-10.83,0
8f75a6cb-61f3-420f-8285-809c6070c3a0,Lord Abbett Emerging Markets Bond Fund Class I,Lord Abbett,Small,2.0,1.0,0.74,0.28,3.05,0.38,4.39,10.75,0.0,0.01,0.0,-1.44,1.32,0.34,2.49,0.0,0.49,0.01,-0.04,0.49,5.9,6.18,5.54,0.0,1.92,0.0,0.04,0.27,0.0,0.0,36.34,0.0,10.51,2.82,10.96,7.5,7.5,7.5,-5.32,0.0,-1.72,0.0,8.6,0.0,0.0,12.34,7.0,5.35,0.01,-6.19,2
28391e47-3ac9-453f-adb6-f2bb49ec929b,BlackRock Impact Bond Fund Investor C,BlackRock,,0.0,0.0,1.42,,0.0,,0.0,,0.0,0.01,0.0,,,,,21.39,,0.0,,,,,1.65,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.23,0.0,2.31,3.52,3.52,3.52,,0.0,4.24,0.0,,0.0,0.0,,1.0,2.37,0.01,-1.35,0
5ab88e91-abf3-41b1-bb31-92a8be1b6ad5,Salient Tactical Real Estate Advisor,Salient Funds,Small,3.0,1.0,1.5,0.39,1.15,0.86,10.09,23.59,0.0,0.01,0.01,5.8,-1.57,0.16,6.59,28.97,1.15,0.01,0.97,0.86,16.38,,2.18,0.0,0.0,89.43,0.92,10.9,0.0,71.02,0.0,2.06,6.89,0.0,,1.13,1.13,4.37,24.38,1.5,25.34,3.1,25.28,2.57,0.0,,1.0,6.0,0.01,,4
030b57c6-ddf2-4934-96d1-7412d8591419,Natixis Funds Trust I U.S. Equity Opportunities Fund Class Y,Natixis Funds,Large,4.0,3.0,0.93,1.46,17.73,1.27,15.46,18.15,0.0,0.01,0.01,-0.1,0.14,1.17,0.3,1.05,1.11,0.01,0.88,1.09,12.13,22.21,0.32,4.09,0.0,0.0,1.04,12.2,21.76,98.95,0.0,19.87,3.23,0.0,26.61,14.73,14.73,14.73,13.25,2.79,6.79,26.51,14.59,10.21,0.0,15.53,6.0,15.35,0.01,-6.24,4
26be405f-9452-453a-9e1d-caf99230191f,PIMCO RealPath 2040 Administrative,PIMCO,Large,1.0,3.0,1.02,0.78,9.15,0.84,10.07,13.29,0.0,0.01,0.01,-2.28,-1.23,0.84,-1.82,19.67,1.17,0.01,0.47,0.94,9.34,13.36,3.09,0.0,0.0,0.0,0.45,4.99,0.0,15.44,0.0,0.0,7.95,0.0,17.97,7.46,7.46,2.41,4.2,2.83,-5.2,0.0,10.58,0.0,14.59,14.37,3.0,9.54,0.01,-8.27,1
2c1ad950-4635-4f98-b0c0-a82e8bc7e803,AB International Value Fund Class I,AllianceBernstein,Large,2.0,5.0,0.99,0.67,6.61,0.26,2.38,14.83,0.0,0.01,0.01,-2.3,-2.6,0.42,-5.77,0.77,1.09,0.01,0.01,0.15,-0.35,3.87,0.68,10.37,0.0,1.47,0.08,0.13,16.81,99.22,0.0,15.72,3.34,0.0,25.36,8.89,8.89,8.89,-6.03,1.11,-15.99,9.48,17.82,8.82,0.01,7.48,5.0,5.92,0.01,-22.85,1
ce4dcf0e-0ebf-45a2-91a8-bd1511b0c9b3,Lord Abbett Growth Opportunities Fund Class R5,Lord Abbett,Medium,3.0,2.0,0.93,1.3,15.1,1.16,13.96,,0.0,0.01,0.01,-1.64,-3.26,0.9,-0.14,0.0,1.21,0.01,0.7,1.01,1.32,,0.0,1.09,0.0,1.21,0.82,9.38,9.31,100.0,0.0,10.37,6.03,0.0,23.17,19.92,19.92,19.92,,4.17,14.1,29.08,16.76,15.12,0.0,,1.0,14.18,0.01,-3.13,3
486c5312-8a42-4b36-ad10-18d13463e128,Janus Henderson Large Cap Value Fund Class S,Janus Henderson,Large,2.0,2.0,1.03,1.0,11.82,0.76,8.91,12.93,0.0,0.01,0.01,-3.51,-2.54,0.96,-3.43,4.39,0.92,0.01,0.55,0.72,11.97,11.65,1.61,8.56,0.0,3.63,0.56,6.37,31.35,95.61,0.0,7.07,14.81,0.0,14.25,12.42,12.42,12.42,10.87,1.79,4.59,6.16,11.99,14.56,0.0,13.66,3.0,10.01,0.01,-8.92,2
a2d16f77-a38c-4a33-9d5e-84bf3689a2a1,Delaware Tax-Free Colorado Fund Class C,Delaware Funds by Macquarie,Medium,2.0,4.0,1.59,0.34,4.03,0.14,1.62,7.17,2.92,0.01,0.0,-0.39,-1.0,0.86,-0.89,0.0,1.08,0.0,0.81,0.12,-0.12,1.22,2.61,0.0,33.35,0.0,0.26,3.11,0.0,0.0,0.0,0.0,0.58,0.0,4.73,2.19,2.19,2.19,10.82,0.0,3.12,0.0,4.18,0.0,1.09,1.18,5.0,1.9,0.01,-0.14,2
5ebaf464-6537-4f20-80ac-0ce2599c4326,QS Moderate Growth Fund Class A,Legg Mason,Large,3.0,2.0,1.23,0.92,11.07,0.66,7.91,14.12,38.94,0.01,0.01,-1.53,-0.82,1.02,-1.55,16.06,1.27,0.01,0.51,0.86,7.64,14.41,2.13,5.81,4.68,3.08,0.42,4.82,17.91,57.39,9.45,12.29,7.93,3.12,15.35,9.34,9.34,9.34,4.56,2.03,2.1,19.45,10.46,13.21,0.21,13.49,7.0,8.38,0.01,-7.02,3
9094b2dc-f873-41d5-8860-3322257ab8a3,Parametric International Equity Fund Investor Class,Eaton Vance,Large,4.0,2.0,0.75,,0.0,0.63,7.25,16.83,0.0,0.01,0.01,1.07,,,-0.17,0.86,,0.01,0.3,0.62,1.42,,1.61,5.2,0.0,7.99,0.33,3.47,11.79,98.22,0.0,10.56,0.79,0.0,25.48,9.85,9.85,9.85,-3.98,1.58,-2.44,10.08,,8.77,0.92,10.24,3.0,6.62,0.01,-11.51,5
f0bfd69c-5dbf-4d87-bc92-5649f594fbd8,Sterling Capital Behavioral International Equity Fund Class A,Sterling Capital Funds,Large,3.0,3.0,0.9,,0.0,0.52,5.79,,0.0,0.01,0.01,,,,-2.25,1.43,,0.01,,0.44,2.23,,2.84,4.16,0.0,2.84,,0.0,19.2,98.57,0.0,12.24,3.34,0.0,26.77,8.31,8.31,8.31,,1.22,-10.37,4.97,,9.92,0.0,,1.0,5.92,0.01,-18.3,3
7f36d4ad-d7a0-4d7c-9a81-80c7f015f927,American Funds Capital Income Builder Class R-3,American Funds,Large,3.0,3.0,0.95,0.74,8.79,0.45,5.37,11.42,78.23,0.01,0.01,-1.3,-0.78,0.94,-2.21,3.7,1.02,0.01,0.47,0.64,6.55,8.29,3.19,9.95,2.39,7.6,0.36,4.14,12.23,70.64,1.35,5.57,6.04,0.2,13.82,8.1,8.1,8.1,6.23,1.95,3.19,11.12,8.91,13.34,0.45,10.58,3.0,6.14,0.01,-7.36,4
5cd89b0f-c0bb-4322-ae9e-437a3a1cb63c,Columbia Capital Allocation Aggressive Portfolio Institutional 2 Class,Columbia,Large,4.0,4.0,0.93,1.02,12.22,0.84,10.04,,54.87,0.01,0.01,-0.24,-0.96,1.01,-1.35,12.65,1.41,0.01,0.66,0.92,6.58,,2.02,5.78,0.63,2.65,0.61,7.03,18.28,68.97,13.83,11.88,7.93,2.82,22.61,11.67,11.67,11.67,6.11,2.3,2.01,21.85,11.67,13.81,3.35,,1.0,8.38,0.01,-8.99,4
59f09a2a-5a7b-4258-b67b-b4ac907ca397,Nuveen Georgia Municipal Bond Fund Class C2,Nuveen,Medium,2.0,4.0,1.4,0.32,3.83,0.1,1.09,7.49,14.8,0.01,0.0,-1.03,-0.86,0.88,-1.48,1.16,1.0,0.0,0.57,-0.04,-0.09,0.82,2.17,0.0,57.19,0.0,0.21,2.45,0.0,0.0,0.0,0.0,0.58,0.0,2.38,2.67,2.67,2.67,8.2,0.0,3.89,0.0,3.83,0.0,0.89,1.18,5.0,1.9,0.01,-0.37,2
d65fec9a-3cf9-475e-b7b3-e76fd9daf0b9,Baron Partners Fund Institutional Shares,Baron Capital Group,Medium,4.0,5.0,1.53,1.54,18.15,1.46,17.49,16.7,0.0,0.01,0.01,-2.42,-1.16,0.98,1.14,0.0,1.26,0.01,0.6,1.0,4.29,31.93,0.0,0.0,0.0,22.13,0.93,10.06,19.95,100.0,0.0,33.61,6.03,0.0,31.91,16.8,16.8,16.8,10.56,2.76,10.88,11.91,18.4,9.32,0.0,24.61,3.0,14.18,0.01,-1.75,3
8569f308-03c9-4d0b-90e2-81c8ee066c7e,PGIM Jennison Utility Fund- Class C,PGIM Funds (Prudential),Large,3.0,3.0,1.57,1.13,13.66,0.82,9.71,12.38,0.0,0.0,0.01,3.23,5.99,1.11,4.53,1.15,0.6,0.01,0.6,0.84,14.79,13.73,1.21,12.89,0.0,1.27,0.62,7.08,0.0,98.85,0.0,0.0,13.75,0.0,12.98,12.18,12.18,12.18,19.69,1.9,17.44,0.0,11.77,0.0,0.0,8.6,4.0,9.39,0.0,0.68,3
52774c2f-af0a-4760-88bd-52523392e5c7,Western Asset Intermediate Bond Fund Class IS,Legg Mason,Medium,4.0,3.0,0.45,0.43,5.27,0.23,2.71,7.11,47.47,0.01,0.0,0.72,2.04,1.62,0.87,2.26,0.82,0.0,0.99,0.64,3.12,8.79,2.92,0.0,9.0,0.0,0.24,2.94,0.0,0.0,0.0,0.0,3.23,0.0,4.16,3.0,3.0,3.0,3.93,0.0,4.35,0.0,2.9,0.0,0.01,7.72,1.0,2.37,0.01,0.29,4
4681d917-adbb-4929-8518-2a6981c790da,American Funds New World Fund Class C,American Funds,Large,3.0,1.0,1.79,0.82,9.13,0.86,10.22,18.76,0.0,0.01,0.01,1.12,1.1,0.64,2.55,8.43,0.89,0.01,0.29,0.86,3.06,16.42,0.09,6.98,0.0,1.25,0.34,3.53,16.75,87.43,0.0,13.74,8.47,0.0,31.48,13.53,13.53,13.53,-4.43,2.32,-2.25,23.06,14.56,9.73,0.0,19.26,6.0,9.11,0.01,-12.98,4
985d9a84-9d31-4e90-b4ee-597d059d2fed,Delaware Extended Duration Bond Fund Class R6,Delaware Funds by Macquarie,Medium,5.0,5.0,0.49,0.85,10.35,0.38,4.46,,2.45,0.01,0.0,-0.27,2.33,1.27,1.75,0.0,2.24,0.01,0.57,0.48,,,4.14,0.0,5.35,0.0,0.39,4.58,0.0,0.0,0.35,0.0,6.51,0.0,12.47,7.78,7.78,7.78,,0.0,3.7,0.0,7.64,0.0,1.5,,1.0,3.71,0.01,-7.69,5
11fc402b-7539-4a98-a538-b27786a37560,JPMorgan Core Plus Bond Fund Class A,JPMorgan,Small,4.0,3.0,0.75,0.44,5.33,0.23,2.69,6.97,51.96,0.01,0.0,0.32,1.92,1.66,0.71,2.97,0.87,0.0,0.78,0.52,3.78,9.84,2.81,0.0,7.44,0.0,0.24,2.88,0.0,0.08,2.31,0.0,3.23,0.46,4.08,3.35,3.35,3.35,6.04,4.06,4.44,0.0,2.87,0.0,0.35,7.72,4.0,2.37,0.01,-0.4,4
31972b04-37f5-4d7e-b537-3bde2b96b5da,Eaton Vance Greater India Fund Class B,Eaton Vance,Large,3.0,3.0,2.38,1.17,11.63,1.06,11.95,27.93,0.0,0.01,0.01,8.44,3.37,0.54,6.26,2.87,1.11,0.01,0.58,0.69,1.94,20.07,1.28,6.55,0.0,1.23,0.91,9.9,31.42,97.13,0.0,11.87,0.65,0.0,43.78,5.89,5.89,5.89,38.27,3.34,-1.16,22.56,25.42,5.16,0.0,20.55,11.0,10.34,0.01,-12.76,3
1b982251-b413-4405-86fd-9858ae7702c3,LMCG International Small Cap Fund Institutional Shares,LMCG Funds,Medium,0.0,0.0,0.86,,0.0,,0.0,20.76,0.0,0.01,0.01,,,,,3.16,,0.01,,,-0.94,,2.71,0.18,0.0,13.09,,0.0,8.69,96.83,0.0,16.18,1.79,0.0,32.74,9.42,9.42,9.42,1.78,1.32,-12.35,10.93,,8.16,0.0,21.01,1.0,6.7,0.01,-19.65,0
78c0b310-8394-4754-92ca-c424716f4ab5,John Hancock Emerging Markets Equity Fund Class R4,John Hancock,Large,4.0,4.0,1.29,,0.0,0.91,10.49,,0.0,0.01,0.01,,,,1.55,8.04,,0.01,,0.7,2.67,,0.61,8.24,0.0,0.0,,0.0,28.17,91.96,0.0,12.21,8.47,0.0,41.87,13.7,13.7,13.7,,1.94,-7.57,26.53,,4.89,0.0,,1.0,9.11,0.01,-17.03,3
caef3367-ab13-459f-8f34-af4f20828531,BlackRock LifePath Smart Beta 2020 Fund Investor A Shares,BlackRock,Large,3.0,3.0,0.58,0.77,9.24,0.59,7.12,12.78,58.61,0.01,0.01,-0.23,-0.14,1.07,0.01,4.78,0.98,0.01,0.65,1.05,6.59,13.1,2.69,3.92,0.36,8.73,0.39,4.59,14.4,50.8,4.47,10.63,6.23,0.42,13.31,8.06,8.06,8.06,4.17,1.84,3.78,13.77,8.13,12.03,0.05,12.27,4.0,6.57,0.01,-5.02,3
9c4c67dd-a27f-471f-bdd4-d5be019c8de3,Guggenheim High Yield Fund Institutional Class,Guggenheim Investments,Small,5.0,4.0,1.11,0.94,11.45,0.64,7.93,17.22,0.0,0.0,0.01,3.25,9.95,1.25,6.29,0.96,0.26,0.01,0.79,1.64,16.8,15.33,6.77,42.35,0.0,0.0,0.36,4.35,0.14,0.41,38.11,57.51,13.3,9.91,7.27,5.08,5.08,5.08,1.49,0.0,3.04,0.0,8.6,0.0,0.6,14.24,3.0,6.97,0.0,-3.02,5
7d220108-a501-4bdb-9676-37442f0b3251,DFA Asia Pacific Small Company Portfolio Institutional Class,Dimensional Fund Advisors,Small,2.0,4.0,0.54,1.11,11.89,0.63,7.13,24.02,0.0,0.01,0.01,0.06,1.85,0.62,-0.02,0.61,1.19,0.01,0.18,0.56,10.0,29.41,3.13,2.61,0.0,6.17,0.27,2.32,11.71,99.39,0.0,21.3,2.62,0.0,25.16,11.23,11.23,11.23,-8.2,1.17,-5.35,10.98,20.68,5.47,0.0,18.77,10.0,10.51,0.01,-15.47,2
321a3a80-8fb5-4de8-84b0-fefac5d06387,JPMorgan Global Bond Opportunities Fund Class C,JPMorgan,Small,3.0,3.0,1.3,,0.0,0.35,4.23,,7.95,0.01,0.0,1.25,,,2.57,5.1,,0.01,0.67,0.99,7.29,,4.82,0.0,3.33,0.0,0.24,2.92,0.0,0.15,14.23,0.0,7.52,12.74,6.07,4.43,4.43,4.43,2.85,0.0,1.99,0.0,,0.0,0.6,,2.0,4.58,0.0,-2.53,3
e9e0b314-6c86-4b24-b152-b6ae038a05bb,Hartford International Small Company Fund Class R3,Hartford Mutual Funds,Small,1.0,4.0,1.65,0.95,10.47,0.25,2.06,25.79,0.0,0.01,0.01,-2.32,1.76,0.66,-6.77,0.37,0.99,0.01,0.0,0.12,-6.27,,0.26,1.33,0.0,0.58,0.07,-0.06,9.62,99.63,0.0,17.96,-2.98,0.0,33.94,10.31,10.31,10.31,-9.17,1.52,-19.79,4.7,16.6,14.89,0.0,23.04,4.0,7.52,0.01,-26.68,1
295d2c67-0c42-4f65-9d40-eecb76b02a65,John Hancock Income Fund Class R3,John Hancock,Medium,1.0,1.0,1.04,0.53,6.44,0.14,1.7,11.35,28.78,0.01,0.0,-0.06,4.38,1.23,0.06,3.71,0.47,0.01,0.39,0.17,2.97,14.65,2.94,0.0,7.03,0.0,0.14,1.72,0.0,1.0,5.21,0.0,7.52,0.4,3.74,4.03,4.03,4.03,3.62,0.0,1.23,0.0,4.78,0.0,0.0,10.86,1.0,4.58,0.0,-3.24,1
60f53456-3a27-4950-804a-467f97a0566a,Voya SmallCap Opportunities Portfolio Class S2,Voya,Small,3.0,3.0,1.28,1.35,15.7,0.96,10.56,14.79,0.0,0.01,0.01,-6.66,-2.95,0.9,-6.8,2.09,1.23,0.01,0.4,0.61,12.95,31.83,0.0,1.16,0.0,3.45,0.63,6.3,11.49,97.91,0.0,14.45,11.2,0.0,18.25,17.32,17.32,17.32,5.19,2.69,-1.1,20.9,17.39,19.14,0.0,26.98,2.0,15.88,0.01,-16.18,3
8f8924d2-6f9d-4dd8-a897-51fe884b8757,Voya MidCap Opportunities Fund Class A,Voya,Medium,3.0,2.0,1.26,1.32,15.75,1.0,11.74,13.56,0.0,0.01,0.01,-2.41,-1.21,1.04,-3.09,3.38,1.09,0.01,0.67,0.82,6.83,29.97,0.0,1.41,0.0,2.5,0.78,8.87,6.84,96.62,0.0,21.71,6.03,0.0,24.47,14.92,14.92,14.92,8.42,4.5,3.77,25.38,14.69,14.07,0.0,24.61,7.0,14.18,0.01,-8.01,3
23a6a748-b887-47ed-8431-ccaa46a73988,Rydex High Yield Strategy Fund Class H,Rydex Funds,Medium,3.0,3.0,1.54,0.77,9.4,0.47,5.76,13.68,0.0,0.0,0.01,2.19,6.97,1.2,3.86,31.76,0.57,0.01,0.84,1.16,10.09,16.63,3.29,0.0,0.0,6.43,0.38,4.54,1.42,1.36,0.0,6.44,13.3,0.0,6.11,6.37,6.37,6.37,2.59,1.62,7.15,0.0,7.38,0.0,22.63,14.24,3.0,6.97,0.0,-0.97,3
5b9b3c61-fa87-4221-84e4-f34b84f1cf03,Principal LifeTime 2050 Fund R-2 Class,Principal Funds,Large,2.0,3.0,1.44,1.0,11.76,0.78,9.26,16.56,44.85,0.01,0.01,-1.59,-2.46,0.9,-2.34,3.04,1.55,0.01,0.53,0.82,4.81,15.19,0.96,5.65,4.6,4.99,0.52,5.83,17.66,87.86,11.37,11.6,8.22,7.37,21.18,12.46,12.46,12.46,5.43,2.17,2.39,18.71,12.76,11.51,0.09,14.53,5.0,9.94,0.01,-9.37,2
fec3d597-ac93-4bf3-9067-1fb7065d669e,Cognios Large Cap Growth Fund Investor Class,Cognios Capital,Large,0.0,0.0,1.15,,0.0,,0.0,,0.0,0.01,0.01,,,,,3.25,,0.01,,,,,0.0,0.0,0.0,0.0,,0.0,3.81,96.75,0.0,9.82,,0.0,25.54,15.78,15.78,15.78,,4.14,12.87,52.0,,14.82,0.0,,,15.35,0.01,1.23,0
fcad1622-19e8-4565-bed4-0d34e5489718,John Hancock Balanced Fund Class R4,John Hancock,Large,4.0,4.0,0.92,0.84,10.13,0.73,8.79,15.53,48.18,0.01,0.01,0.33,-0.17,1.06,-0.31,2.61,1.09,0.01,0.72,1.0,8.27,11.28,1.78,6.77,2.28,0.76,0.53,6.26,14.06,61.33,4.75,8.98,7.34,0.73,14.08,10.67,10.67,10.67,8.39,2.65,7.14,23.48,9.11,16.65,0.0,11.83,3.0,7.44,0.01,-4.83,4
595a076a-729f-42fb-b1d2-75db17af5192,PGIM QMA Stock Index Fund- Class C,PGIM Funds (Prudential),Large,3.0,2.0,1.18,1.21,14.63,1.01,12.2,14.7,0.0,0.01,0.01,-1.15,-1.11,1.11,-1.18,1.99,1.0,0.01,0.81,1.01,10.66,13.78,1.13,5.4,0.0,2.48,0.82,9.65,15.42,98.01,0.0,11.89,10.37,0.0,20.44,13.32,13.32,13.32,12.4,2.98,8.22,22.99,12.66,14.51,0.0,14.01,5.0,11.84,0.01,-5.48,3
5304f5f4-37f9-4213-bb53-21b9b9cc97ad,PIMCO Total Return II Fund Institutional Class,PIMCO,,4.0,4.0,0.57,0.38,4.6,0.26,3.09,8.17,0.0,0.01,0.0,0.12,0.75,1.24,1.03,6.79,1.02,0.0,0.69,0.59,3.83,7.73,3.17,0.0,0.0,0.0,0.24,2.84,0.0,0.0,0.0,0.0,3.23,0.0,4.66,3.19,3.19,3.19,4.32,0.0,5.04,0.0,3.31,0.0,3.65,7.72,4.0,2.37,0.01,0.3,4
3d5c6070-8709-4a4b-aa56-b08d36323d03,Janus Henderson Overseas Fund Class S,Janus Henderson,Large,2.0,5.0,1.02,0.54,4.33,0.7,7.91,12.09,0.0,0.01,0.01,-4.6,-5.49,0.28,-0.64,2.34,1.24,0.01,-0.1,0.58,-7.18,18.97,0.62,5.98,0.0,0.0,-0.07,-2.05,28.2,97.66,0.0,14.09,0.79,0.0,30.9,10.63,10.63,10.63,-13.93,1.14,-8.06,15.44,21.18,7.7,0.0,10.24,5.0,6.62,0.01,-15.6,2
9a02c8df-dcb7-4906-beae-f19a16136bb6,Sterling Capital Special Opportunities Fund Institutional Shares,Sterling Capital Funds,Large,2.0,2.0,0.86,1.21,14.62,0.88,10.31,15.63,0.0,0.01,0.01,-0.25,-0.52,1.08,-3.37,0.63,0.96,0.01,0.83,0.78,5.36,13.58,0.02,0.0,0.0,4.32,0.87,10.25,3.73,99.37,0.0,17.62,3.23,0.0,19.66,14.66,14.66,14.66,15.87,2.63,8.8,36.89,13.01,19.55,0.0,15.53,3.0,15.35,0.01,-4.61,2
84ddefde-7f69-4638-8a60-9771561bc4b5,Invesco Peak Retirement 2040 Fund Class C,Invesco,Large,0.0,0.0,1.56,,0.0,,0.0,,59.1,0.01,0.01,,,,,4.73,,0.01,,,,,1.15,6.39,4.3,6.1,,0.0,18.57,71.03,4.8,12.6,,0.83,,9.63,9.63,9.63,,1.93,2.3,15.27,,10.56,0.25,,1.0,9.54,0.01,-8.47,0
3558d265-55fa-4b59-9abe-6c5d2fc7296c,Wells Fargo Diversified Equity Fund - Class C,Wells Fargo Funds,Large,2.0,4.0,2.0,1.06,12.49,0.89,10.49,14.79,0.0,0.01,0.01,-4.04,-3.91,0.9,-2.9,0.89,1.07,0.01,0.55,0.84,5.56,13.67,0.0,4.44,0.0,2.13,0.6,6.68,20.77,55.97,0.0,11.66,10.37,0.0,21.77,12.76,12.76,12.76,6.17,2.17,3.44,19.67,13.72,12.08,43.02,14.01,7.0,11.84,0.01,-8.38,2
5a6f2416-800b-4a3b-b958-7a71940d1b1a,Henderson Unconstrained Bond R6,Henderson Global,,0.0,0.0,0.92,,0.0,,0.0,,0.0,0.0,0.0,,,,,9.69,,0.0,,,,,1.23,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,2.21,2.21,-0.93,,0.0,1.73,0.0,,0.0,4.67,,,3.71,0.0,,0
899f1285-3b79-47b0-b59e-06d560c4d9d9,PGIM Jennison Small Company Fund- Class R6,PGIM Funds (Prudential),Medium,2.0,1.0,0.68,1.24,14.57,0.95,10.99,13.84,0.0,0.01,0.01,-4.02,-2.36,0.92,-3.81,3.8,1.11,0.01,0.5,0.72,13.65,,0.65,4.31,0.0,11.71,0.66,7.1,14.46,96.2,0.0,12.44,11.2,0.0,20.03,16.08,16.08,16.08,8.36,1.89,0.23,17.81,15.75,10.85,0.0,,3.0,15.88,0.01,-13.07,3
a7d663bd-5538-4dd6-9834-49ace18db837,PGIM Jennison Health Sciences Fund- Class R6,PGIM Funds (Prudential),Large,4.0,4.0,0.82,1.72,20.23,1.34,15.12,,0.0,0.01,0.01,4.26,9.73,1.01,1.4,3.36,0.88,0.01,0.55,0.75,,,0.0,0.0,0.0,0.0,1.03,10.58,0.0,96.48,0.0,0.0,-10.6,0.0,31.49,13.74,13.74,13.74,,4.7,9.2,1.69,20.01,98.03,0.16,,1.0,13.01,0.01,-3.35,3
5dd31075-6cfb-4121-b04c-6e0517cd369b,Catholic Investor Core Bond Fund Investor Shares,Catholic Investor,,3.0,3.0,0.76,,0.0,0.18,2.17,,54.63,0.01,0.0,,,,0.2,1.57,,0.0,,0.33,,,2.75,0.0,1.94,0.0,,0.0,0.0,0.0,0.0,0.0,3.23,0.0,4.27,3.21,3.21,3.21,,0.0,3.67,0.0,,0.0,0.0,,1.0,2.37,0.01,-1.06,3
5c127880-54c0-4703-a0c7-818f5c3e86cd,JPMorgan SmartRetirement Blend 2030 Fund Class R4,JPMorgan,Large,4.0,3.0,0.54,,0.0,0.69,8.38,,44.7,0.01,0.01,-0.12,,,-0.73,3.85,,0.01,0.68,0.98,,,2.07,4.87,5.61,10.5,0.52,6.09,15.56,56.36,8.09,11.52,,2.41,,9.3,9.3,9.3,,2.01,2.81,15.33,,12.12,5.9,,1.0,8.34,0.01,-6.79,4
370fefa3-03fb-4f61-827d-72a6ac6f2ee2,American Beacon International Equity Fund Institutional Class,American Beacon,Large,4.0,3.0,0.74,0.82,8.81,0.52,5.83,21.5,0.0,0.01,0.01,-1.51,-0.03,0.57,-1.92,3.77,1.01,0.01,0.07,0.46,0.27,6.83,2.15,9.5,0.0,1.94,0.13,0.91,21.79,95.77,0.0,10.72,3.34,0.0,24.83,9.68,9.68,9.68,-7.02,1.27,-6.53,6.87,16.34,10.89,0.46,7.48,9.0,5.92,0.01,-16.37,4
dc72f111-6f6f-4d28-9f1e-253f79046766,JPMorgan SmartRetirement 2035 Fund Class R2,JPMorgan,Large,3.0,4.0,1.23,1.01,11.98,0.7,8.35,17.6,40.71,0.01,0.01,-1.19,-1.87,0.94,-1.87,4.12,1.5,0.01,0.56,0.85,5.92,16.14,1.89,5.25,6.77,8.87,0.49,5.64,18.73,69.84,7.98,12.89,7.57,2.37,19.71,10.23,10.23,10.23,7.24,2.02,1.02,16.22,12.36,11.16,0.18,14.28,3.0,9.13,0.01,-9.34,3
fd9ca25c-31af-4acc-b0bd-eee9141654bf,JPMorgan Income Builder Fund Class C Shares,JPMorgan,Large,4.0,4.0,1.25,0.76,9.23,0.52,6.25,16.49,12.0,0.01,0.0,-0.68,0.39,1.09,-0.12,3.54,0.92,0.01,0.54,0.99,7.02,12.24,3.66,6.21,3.48,18.69,0.32,3.78,17.89,34.73,24.77,5.41,6.62,7.76,11.21,6.66,6.66,6.66,3.31,1.93,2.88,7.79,7.99,11.49,0.26,10.03,4.0,5.53,0.01,-4.86,4
